REGISTRO;PRODUTO;TIPO DE PRODUTO ;APRESENTACAO;CLASSE TERAPEUTICA;CNPJ;LABORATORIO;PF Sem Impostos;TARJA
1,13E+12;DAFLON;Específico;450 + 50 MG COM REV CT BL AL PLAS PVC TRANS X 60;C05C0 - VASOPROTETORES SISTÊMICOS;42.374.207/0001-76;LABORATÓRIOS SERVIER DO BRASIL LTDA;87,85;Tarja  Vermelha
1,13E+12;DAFLON;Específico;450 + 50 MG COM REV CT BL AL PLAS PVC TRANS X 15;C05C0 - VASOPROTETORES SISTÊMICOS;42.374.207/0001-76;LABORATÓRIOS SERVIER DO BRASIL LTDA;26,12;Tarja  Vermelha
1,13E+12;DAFLON;Específico;900 + 100 MG SUS OR CT ENV AL PLAS PE X 10;C05C0 - VASOPROTETORES SISTÊMICOS;42.374.207/0001-76;LABORATÓRIOS SERVIER DO BRASIL LTDA;24,3;Tarja  Vermelha
1,78E+12;VENOVAZ;Similar;450 MG + 50 MG COM REV CT  BL AL PLAS INC X 30 ;C05C0 - VASOPROTETORES SISTÊMICOS;09.545.589/0001-88;MABRA FARMACÊUTICA LTDA.;41,07;Tarja  Vermelha
1,78E+12;VENOVAZ;Similar;450 MG + 50 MG COM REV CT BL AL PLAS INC X 60 ;C05C0 - VASOPROTETORES SISTÊMICOS;09.545.589/0001-88;MABRA FARMACÊUTICA LTDA.;74,45;Tarja  Vermelha
1,83E+12;CONVIVANCE;Específico;900 +100  MG COM REV CT BL AL PLAS PVC TRANS X 60;C05C0 - VASOPROTETORES SISTÊMICOS;10.588.595/0010-92;SANOFI MEDLEY FARMACÊUTICA LTDA.;104,9;Tarja Vermelha(*)
1,83E+12;CONVIVANCE;Específico;450 + 50 MG COM REV CT BL AL PLAS PVC TRANS X 30;C05C0 - VASOPROTETORES SISTÊMICOS;10.588.595/0010-92;SANOFI MEDLEY FARMACÊUTICA LTDA.;36,97;Tarja Vermelha(*)
1,83E+12;CONVIVANCE;Específico;900 + 100 MG COM REV CT BL AL PLAS PVC TRANS X 30;C05C0 - VASOPROTETORES SISTÊMICOS;10.588.595/0010-92;SANOFI MEDLEY FARMACÊUTICA LTDA.;52,45;Tarja Vermelha(*)
1,83E+12;CONVIVANCE;Específico;450 + 50 MG COM REV CT BL AL PLAS PVC TRANS X 60;C05C0 - VASOPROTETORES SISTÊMICOS;10.588.595/0010-92;SANOFI MEDLEY FARMACÊUTICA LTDA.;63,14;Tarja Vermelha(*)
1,44E+12;WARYZ;Específico;450 MG + 50 MG COM REV CT BL AL PLAS TRANS PVC X 30;C05B0 - TERAPIA ANTIVARICOSA TÓPICA;02.814.497/0001-07;CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;26,65;Tarja - (*)
1,44E+12;WARYZ;Específico;450 MG + 50 MG COM REV CT BL AL PLAS TRANS PVC X 60;C05B0 - TERAPIA ANTIVARICOSA TÓPICA;02.814.497/0001-07;CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;54,3;Tarja - (*)
1,06E+12;VONFLUX;Específico;450 + 50 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30;C05C0 - VASOPROTETORES SISTÊMICOS;56.998.701/0001-16;ABBOTT LABORATÓRIOS DO BRASIL LTDA;39,37;Tarja Vermelha(*)
1,06E+12;VONFLUX;Específico;450 + 50 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 60;C05C0 - VASOPROTETORES SISTÊMICOS;56.998.701/0001-16;ABBOTT LABORATÓRIOS DO BRASIL LTDA;78,74;Tarja Vermelha(*)
1,06E+12;VONFLUX;Específico;450 + 50 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 10;C05C0 - VASOPROTETORES SISTÊMICOS;56.998.701/0001-16;ABBOTT LABORATÓRIOS DO BRASIL LTDA;13,12;Tarja Vermelha(*)
1,94E+12;DIEVARI;Específico;900 MG + 100 MG COM REV CT BL AL PLAS INC X 10;C05C0 - VASOPROTETORES SISTÊMICOS;14.806.008/0001-54;MOMENTA FARMACÊUTICA LTDA.;22,95;Tarja - (*)
1,94E+12;DIEVARI;Específico;900 MG + 100 MG COM REV CT BL AL PLAS INC X 30;C05C0 - VASOPROTETORES SISTÊMICOS;14.806.008/0001-54;MOMENTA FARMACÊUTICA LTDA.;68,84;Tarja - (*)
1,06E+12;VONFLUX;Específico;450 + 50 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30;C05C0 - VASOPROTETORES SISTÊMICOS;56.998.701/0001-16;ABBOTT LABORATÓRIOS DO BRASIL LTDA;41,03;Tarja Vermelha(*)
1,06E+12;VONFLUX;Específico;450 + 50 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 60;C05C0 - VASOPROTETORES SISTÊMICOS;56.998.701/0001-16;ABBOTT LABORATÓRIOS DO BRASIL LTDA;82,06;Tarja Vermelha(*)
1,06E+12;VONFLUX;Específico;450 + 50 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 10;C05C0 - VASOPROTETORES SISTÊMICOS;56.998.701/0001-16;ABBOTT LABORATÓRIOS DO BRASIL LTDA;13,68;Tarja Vermelha(*)
1,01E+12;TRIANCIL;Novo;20 MG/ML SUS INJ CT 5 FA VD TRANS X 1 ML;H02A1 - CORTICOSTERÓIDES INJETÁVEIS PUROS;62.462.015/0001-29;APSEN FARMACEUTICA S/A;64,44;Tarja Vermelha(*)
1,01E+12;TRIANCIL;Novo;20 MG/ML SUS INJ CT  FA VD TRANS X 1 ML;H02A1 - CORTICOSTERÓIDES INJETÁVEIS PUROS;62.462.015/0001-29;APSEN FARMACEUTICA S/A;12,88;Tarja Vermelha(*)
1,01E+12;TRIANCIL;Novo;20 MG/ML SUS INJ CT  FA VD TRANS X 5 ML;H02A1 - CORTICOSTERÓIDES INJETÁVEIS PUROS;62.462.015/0001-29;APSEN FARMACEUTICA S/A;64,44;Tarja Vermelha(*)
1,80E+12;SONOVUE;Novo;25 MG PO LIOF INJ C GAS 8µL / ML CX DIL 5 ML C APLIC;T01F0 - PRODUTOS PARA ULTRA-SONOGRAFIA;10.742.412/0004-01;BRACCO IMAGING DO BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE MEDICAMENTOS LTDA;275,97;Tarja  Vermelha
1,06E+12;LAXIME;Específico;1,5 MG/ML SOL OFT CT FR PLAS PEDB OPC GOT X 10 ML;S01K1 - LÁGRIMAS ARTIFICIAIS E LUBRIFICANTES OFTAMOLÓGICOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;34,04;Tarja 
1,06E+12;LAXIME;Específico;1,5 MG/ML SOL OFT CT FR PLAS PEDB OPC GOT X 5 ML;S01K1 - LÁGRIMAS ARTIFICIAIS E LUBRIFICANTES OFTAMOLÓGICOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;17,02;Tarja 
1,22E+12;SUPRAHYAL;Novo;10 MG/ML SOL INJ CT SER PREENCH VD INC X 2,5 ML;M05X0 - TODOS OS OUTROS FÁRMACOS COM AÇÃO MÚSCULO-ESQUELÉTICA;55.980.684/0001-27;ZODIAC PRODUTOS FARMACÊUTICOS S/A;266,53;Tarja  Vermelha
1,29E+12;EUFLEXXA;Biológico;10 MG/ML SOL INJ CT 3 SER PRENC VD INC X 2 ML;M05X0 - TODOS OS OUTROS FÁRMACOS COM AÇÃO MÚSCULO-ESQUELÉTICA;74.232.034/0001-48;LABORATÓRIOS FERRING LTDA;637,35;Tarja  Vermelha
1,03E+12;POLIREUMIN;Novo;10 MG/ML SOL INJ CT FA VD INC X 2 ML;M05X0 - TODOS OS OUTROS FÁRMACOS COM AÇÃO MÚSCULO-ESQUELÉTICA;61.455.192/0001-15;TRB PHARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA LTDA;278,73;Tarja  Vermelha
1,65E+12;HYLO-COMOD;Específico;1 MG/ML SOL OFT CT  FR PLAS GOT X 10 ML;S01K1 - LÁGRIMAS ARTIFICIAIS E LUBRIFICANTES OFTAMOLÓGICOS;02.060.549/0001-05;FBM INDÚSTRIA FARMACÊUTICA LTDA;43,74;Tarja Venda Livre/Sem Tarja (*)
1,65E+12;HYLO-GEL;Específico;2 MG/ML SOL OFT CT 01 FR PLAS GOT X 10 ML;S01K1 - LÁGRIMAS ARTIFICIAIS E LUBRIFICANTES OFTAMOLÓGICOS;02.060.549/0001-05;FBM INDÚSTRIA FARMACÊUTICA LTDA;49,45;Tarja Venda Livre/Sem Tarja (*)
1,01E+12;POSTEC;Novo;2,5 MG + 150 UTR POM DERM CT BG AL X 10 G;D07B4 - OUTRAS ASSOCIAÇÕES DE CORTICOSTERÓIDES;62.462.015/0001-29;APSEN FARMACEUTICA S/A;31,84;Tarja  Vermelha
1,01E+12;POSTEC;Novo;2,5 MG + 150 UTR POM DERM CT BG AL X 20 G;D07B4 - OUTRAS ASSOCIAÇÕES DE CORTICOSTERÓIDES;62.462.015/0001-29;APSEN FARMACEUTICA S/A;61,36;Tarja  Vermelha
1,01E+12;HYAX;Novo;2,5 MG + 150 UTR POM DERM CT BG AL X 10 G;D07B4 - OUTRAS ASSOCIAÇÕES DE CORTICOSTERÓIDES;62.462.015/0001-29;APSEN FARMACEUTICA S/A;31,84;Tarja - (*)
1,01E+12;HYAX;Novo;2,5 MG + 150 UTR POM DERM CT BG AL X 20 G;D07B4 - OUTRAS ASSOCIAÇÕES DE CORTICOSTERÓIDES;62.462.015/0001-29;APSEN FARMACEUTICA S/A;61,36;Tarja - (*)
1,04E+12;PROTECTINA;Similar;200 MG CAP GEL MICROG CT BL AL PLAS OPC X 10 ;J01A0 - TETRACICLINAS E ASSOCIAÇÕES;33.145.194/0001-72;LABORATÓRIO GROSS S. A.;42,26;Tarja  Vermelha
1,13E+12;CLORANA;Novo;50 MG COM CT BL AL PLAS TRANS X 20;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;02.685.377/0001-57;SANOFI-AVENTIS FARMACÊUTICA LTDA;6,88;Tarja Vermelha(*)
1,13E+12;HIDROCLOROTIAZIDA;Genérico;25 MG COM CT BL AL PLAS TRANS  X 30;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;02.685.377/0001-57;SANOFI-AVENTIS FARMACÊUTICA LTDA;3,01;Tarja Vermelha(*)
1,09E+12;HIDROCLOROTIAZIDA;Genérico;25 MG COM CT BL AL PLAS AMB X 30;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;17.875.154/0001-20;MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.;2,78;Tarja  Vermelha
1,09E+12;HIDROCLOROTIAZIDA;Genérico;25 MG COM CT BL AL PLAS AMB X 60;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;17.875.154/0001-20;MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.;5,6;Tarja  Vermelha
1,26E+12;LFM-HIDROCLOROTIAZIDA;Similar;50 MG COM CX BL AL PVC X 500;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;00.394.502/0071-57;LABORATÓRIO FARMACÊUTICO DA MARINHA;32,91;Tarja  Vermelha
1,04E+12;HIDROCLOROTIAZIDA;Genérico;25 MG COM CT BL AL PLAS INC X 30;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;17.159.229/0001-76;LABORATÓRIO TEUTO BRASILEIRO S/A;4,31;Tarja  Vermelha
1,04E+12;HIDROCLOROTIAZIDA;Genérico;50 MG COM CT BL AL PLAS INC X 30;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;17.159.229/0001-76;LABORATÓRIO TEUTO BRASILEIRO S/A;6,71;Tarja  Vermelha
1,13E+12;CLORANA;Novo;25 MG COM CT BL AL PLAS TRANS X 30;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;02.685.377/0001-57;SANOFI-AVENTIS FARMACÊUTICA LTDA;6,64;Tarja Vermelha(*)
1,56E+12;NEO HIDROCLOR;Similar;25 MG COM CT BL AL PLAS TRANS X 30;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;05.161.069/0001-10;BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;6,37;Tarja  Vermelha
1,56E+12;NEO HIDROCLOR;Similar;50 MG COM CT BL AL PLAS TRANS X 20;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;05.161.069/0001-10;BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;4,9;Tarja  Vermelha
1,05E+12;HIDROCLOROTIAZIDA;Genérico;25 MG COM CT BL AL PLAS INC X 30;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;48.113.906/0001-49;1FARMA INDUSTRIA FARMACEUTICA LTDA;4,3;Tarja  Vermelha
1,41E+12;HIDROCLOROTIAZIDA;Genérico;25 MG COM CT BL AL PLAS TRANS X 30;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;02.501.297/0001-02;PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;4,3;Tarja Vermelha(*)
1,41E+12;HIDROCLOROTIAZIDA;Genérico;50 MG COM CT BL AL PLAS TRANS X 30;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;02.501.297/0001-02;PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;6,46;Tarja Vermelha(*)
1,56E+12;HIDROCLOROTIAZIDA;Genérico;25 MG COM CT BL AL PLAS INC X 30;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;05.161.069/0001-10;BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;4,29;Tarja  Vermelha
1,56E+12;HIDROCLOROTIAZIDA;Genérico;50 MG COM CT BL AL PLAS INC X 20;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;05.161.069/0001-10;BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;4,77;Tarja  Vermelha
1,02E+12;LAFEPE - HIDROCLOROTIAZIDA;Similar;25 MG COM CX 50 ENV KRAFT POLIET X 10;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;10.877.926/0001-13;LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIGUEL ARRAES S/A - LAFEPE;13,65;Tarja  Vermelha
1,02E+12;HIDROCLOROTIAZIDA;Genérico;25 MG COM CT BL AL PLAS OPC X 30;C03A3 - DIURÉTICOS TIAZIDAS E ANÁLOGOS PUROS;57.507.378/0003-65;EMS S/A;4,28;Tarja Vermelha(*)
